ID	A1	A2	B1	B2	gene_name
ENSG00000266078	0	0	0	0	MIR4432
ENSG00000212466	0	0	0	0	RNU6-952P
ENSG00000223421	0	0	0	0	AL354854.1
ENSG00000212468	0	0	0	0	RNU6-754P
ENSG00000223422	0	0	0	0	AC007274.1
ENSG00000244131	0	0	0	0	RPSAP51
ENSG00000260892	0	0	0	0	AC105020.4
ENSG00000140488	0	0	0	0	CELF6
ENSG00000261760	0	0	0	0	AC140479.4
ENSG00000261761	0	0	0	0	AL136537.2
ENSG00000261763	0	0	0	0	AC110716.2
ENSG00000261764	0	0	0	0	KRT18P18
ENSG00000269576	0	0	0	0	HNRNPMP2
ENSG00000234568	0	0	0	0	BIN2P1
ENSG00000228048	0	0	0	0	AL355314.2
ENSG00000234564	0	0	0	0	HSPA8P20
ENSG00000251248	0	0	0	0	AC139720.2
ENSG00000228042	0	0	0	0	AL512882.1
ENSG00000228041	0	0	0	0	AL031313.1
ENSG00000221176	0	0	0	0	MIR1207
ENSG00000235315	0	0	0	0	RPL23AP69
ENSG00000281120	0	0	0	0	AC006355.2
ENSG00000220212	0	0	0	0	OR4F1P
ENSG00000113722	0	0	0	0	CDX1
ENSG00000279051	0	0	0	0	OR6Q1
ENSG00000227952	0	0	0	0	RPL18AP17
ENSG00000281696	0	0	0	0	MIR664A
ENSG00000267387	0	0	0	0	AC020931.1
ENSG00000267388	0	0	0	0	AF038458.2
ENSG00000265746	0	0	0	0	KYNUP2
ENSG00000230142	0	0	0	0	LINC01075
ENSG00000262235	0	0	0	0	TMF1P1
ENSG00000242152	0	0	0	0	AC108729.1
ENSG00000262231	0	0	0	0	AC104770.1
ENSG00000267038	0	0	0	0	AC105094.1
ENSG00000267039	0	0	0	0	AC016493.1
ENSG00000225488	0	0	0	0	AC092447.4
ENSG00000225487	0	0	0	0	AL390119.1
ENSG00000225480	0	0	0	0	AC006548.1
ENSG00000225482	0	0	0	0	RPS6P14
ENSG00000263729	0	0	0	0	AC087393.1
ENSG00000229798	0	0	0	0	KRT18P26
ENSG00000229795	0	0	0	0	RPS21P1
ENSG00000263723	0	0	0	0	RF00157
ENSG00000229797	0	0	0	0	AC140481.1
ENSG00000229791	0	0	0	0	AL356259.1
ENSG00000263724	0	0	0	0	DLGAP1-AS3
ENSG00000229792	0	0	0	0	LINC00399
ENSG00000149656	0	0	0	0	LINC00266-1
ENSG00000149651	0	0	0	0	SPINT4
ENSG00000102245	0	0	0	0	CD40LG
ENSG00000184394	0	0	0	0	OR4N5
ENSG00000102243	0	0	0	0	VGLL1
ENSG00000214925	0	0	0	0	AC234778.1
ENSG00000214929	0	0	0	0	SPATA31D1
ENSG00000188334	0	0	0	0	BSPH1
ENSG00000123165	0	0	0	0	ACTRT1
ENSG00000226680	0	0	0	0	AC073311.1
ENSG00000226681	0	0	0	0	AC020595.1
ENSG00000226685	0	0	0	0	CT47A12
ENSG00000183385	0	0	0	0	TTTY8
ENSG00000260569	0	0	0	0	AC090398.1
ENSG00000260568	0	0	0	0	AC074050.2
ENSG00000254209	0	0	0	0	AC104233.2
ENSG00000266454	0	0	0	0	MIR3179-3
ENSG00000254203	0	0	0	0	IGHVII-33-1
ENSG00000254201	0	0	0	0	AC068880.3
ENSG00000260564	0	0	0	0	AL161912.2
ENSG00000254204	0	0	0	0	AC022034.4
ENSG00000259008	0	0	0	0	AL355834.1
ENSG00000259002	0	0	0	0	AL445363.1
ENSG00000259003	0	0	0	0	AC243965.1
ENSG00000259000	0	0	0	0	DOCK11P1
ENSG00000259001	0	0	0	0	AL355075.4
ENSG00000259007	0	0	0	0	AL358333.3
ENSG00000259005	0	0	0	0	AC005479.1
ENSG00000252335	0	0	0	0	RNU6-62P
ENSG00000252337	0	0	0	0	RF00322
ENSG00000252336	0	0	0	0	RNA5SP148
ENSG00000252333	0	0	0	0	RNU6-964P
ENSG00000252332	0	0	0	0	RNU6-911P
ENSG00000258750	0	0	0	0	AL358335.1
ENSG00000258753	0	0	0	0	AL359792.1
ENSG00000258752	0	0	0	0	AL357093.2
ENSG00000252338	0	0	0	0	RNU6-503P
ENSG00000258757	0	0	0	0	AL133453.1
ENSG00000282572	0	0	0	0	AC215522.2
ENSG00000222244	0	0	0	0	RNA5SP431
ENSG00000243505	0	0	0	0	RN7SL240P
ENSG00000240534	0	0	0	0	RPL34P17
ENSG00000285505	0	0	0	0	AC010616.2
ENSG00000251587	0	0	0	0	LDHAP1
ENSG00000251586	0	0	0	0	TET2-AS1
ENSG00000251585	0	0	0	0	AC026444.1
ENSG00000251584	0	0	0	0	AC096751.2
ENSG00000251588	0	0	0	0	AC125336.1
ENSG00000203414	0	0	0	0	BTBD7P1
ENSG00000266806	0	0	0	0	AC087575.1
ENSG00000266807	0	0	0	0	MIR548H5
ENSG00000266808	0	0	0	0	MIR548AE1
ENSG00000243503	0	0	0	0	AC090453.1
ENSG00000254501	0	0	0	0	AP003068.1
ENSG00000270467	0	0	0	0	IGHV3OR16-12
ENSG00000254502	0	0	0	0	AP003097.1
ENSG00000159516	0	0	0	0	SPRR2G
ENSG00000228820	0	0	0	0	RPSAP1
ENSG00000228823	0	0	0	0	AL592309.1
ENSG00000228826	0	0	0	0	AL592494.1
ENSG00000228827	0	0	0	0	AL929410.1
ENSG00000245571	0	0	0	0	FAM111A-DT
ENSG00000254803	0	0	0	0	AP004607.2
ENSG00000196301	0	0	0	0	HLA-DRB9
ENSG00000251044	0	0	0	0	AC024579.1
ENSG00000250189	0	0	0	0	AC097504.1
ENSG00000250185	0	0	0	0	RCC2P8
ENSG00000250186	0	0	0	0	AC091180.3
ENSG00000250180	0	0	0	0	AC074344.2
ENSG00000250183	0	0	0	0	AC097173.1
ENSG00000254807	0	0	0	0	OR10AK1P
ENSG00000255641	0	0	0	0	AC068775.1
ENSG00000224899	0	0	0	0	AC019155.3
ENSG00000255648	0	0	0	0	AC087242.1
ENSG00000255649	0	0	0	0	AC008114.1
ENSG00000283221	0	0	0	0	AC007218.2
ENSG00000283222	0	0	0	0	MIR4433A
ENSG00000283227	0	0	0	0	SPRR5
ENSG00000283228	0	0	0	0	AC068547.1
ENSG00000125084	0	0	0	0	WNT1
ENSG00000183709	0	0	0	0	IFNL2
ENSG00000250234	0	0	0	0	AC025754.1
ENSG00000250230	0	0	0	0	AP002754.1
ENSG00000250231	0	0	0	0	USP17L16P
ENSG00000211837	0	0	0	0	TRAJ53
ENSG00000211836	0	0	0	0	TRAJ54
ENSG00000211835	0	0	0	0	TRAJ56
ENSG00000211834	0	0	0	0	TRAJ57
ENSG00000211833	0	0	0	0	TRAJ58
ENSG00000250238	0	0	0	0	AC253576.1
ENSG00000256172	0	0	0	0	LINC02420
ENSG00000200398	0	0	0	0	SNORD115-24
ENSG00000207099	0	0	0	0	RNU6-166P
ENSG00000207097	0	0	0	0	RNU6-614P
ENSG00000207094	0	0	0	0	RF00272
ENSG00000207095	0	0	0	0	RNU6-424P
ENSG00000207092	0	0	0	0	RF00019
ENSG00000207093	0	0	0	0	SNORD116-8
ENSG00000207090	0	0	0	0	RNU6-517P
ENSG00000207091	0	0	0	0	RF00019
ENSG00000201809	0	0	0	0	RF00096
ENSG00000253523	0	0	0	0	AC104350.1
ENSG00000253522	0	0	0	0	MIR3142HG
ENSG00000201801	0	0	0	0	RNU5E-4P
ENSG00000201807	0	0	0	0	RF00443
ENSG00000201805	0	0	0	0	RNU6-1180P
ENSG00000253524	0	0	0	0	AC124290.1
ENSG00000255538	0	0	0	0	OR10V2P
ENSG00000230079	0	0	0	0	STK24P1
ENSG00000230077	0	0	0	0	MTAPP2
ENSG00000230073	0	0	0	0	AC009947.1
ENSG00000254993	0	0	0	0	TRIM77BP
ENSG00000254992	0	0	0	0	AP001582.1
ENSG00000285108	0	0	0	0	AC103718.1
ENSG00000254998	0	0	0	0	AP003181.1
ENSG00000285102	0	0	0	0	AC021066.3
ENSG00000285100	0	0	0	0	AL359555.2
ENSG00000197161	0	0	0	0	OR4C4P
ENSG00000259981	0	0	0	0	AF096876.1
ENSG00000243620	0	0	0	0	AC092957.1
ENSG00000204548	0	0	0	0	DEFB121
ENSG00000243627	0	0	0	0	SMIM34A
ENSG00000204547	0	0	0	0	DEFB122
ENSG00000204542	0	0	0	0	C6orf15
ENSG00000252699	0	0	0	0	SNORA21B
ENSG00000252692	0	0	0	0	RF00271
ENSG00000252693	0	0	0	0	RF00561
ENSG00000252691	0	0	0	0	RF00283
ENSG00000252696	0	0	0	0	RNA5SP34
ENSG00000252697	0	0	0	0	RN7SKP209
ENSG00000252695	0	0	0	0	MIR2276
ENSG00000200040	0	0	0	0	RF00019
ENSG00000200041	0	0	0	0	RF00019
ENSG00000200048	0	0	0	0	RNU6-812P
ENSG00000200049	0	0	0	0	RF00019
ENSG00000277146	0	0	0	0	AC013734.1
ENSG00000277141	0	0	0	0	RF00017
ENSG00000255532	0	0	0	0	AC118942.1
ENSG00000276241	0	0	0	0	AC243829.2
ENSG00000199218	0	0	0	0	RN7SKP184
ENSG00000199219	0	0	0	0	RNU6-500P
ENSG00000215589	0	0	0	0	KANK1P1
ENSG00000199212	0	0	0	0	RNU105C
ENSG00000279472	0	0	0	0	AC244517.8
ENSG00000279475	0	0	0	0	AC087894.3
ENSG00000279477	0	0	0	0	CU634019.5
ENSG00000279478	0	0	0	0	AC127071.2
ENSG00000268480	0	0	0	0	LINC01862
ENSG00000266901	0	0	0	0	AC068473.2
ENSG00000271142	0	0	0	0	YWHAQP7
ENSG00000277490	0	0	0	0	BX664608.1
ENSG00000277492	0	0	0	0	SNORD3E
ENSG00000249478	0	0	0	0	AC010307.3
ENSG00000249479	0	0	0	0	AC096736.2
ENSG00000249474	0	0	0	0	AC020651.1
ENSG00000249472	0	0	0	0	AC147055.2
ENSG00000179082	0	0	0	0	C9orf106
ENSG00000241669	0	0	0	0	LINC01327
ENSG00000241668	0	0	0	0	RPL19P11
ENSG00000241667	0	0	0	0	AC104445.1
ENSG00000241666	0	0	0	0	AL031733.2
ENSG00000241665	0	0	0	0	RN7SL418P
ENSG00000136695	0	0	0	0	IL36RN
ENSG00000136697	0	0	0	0	IL1F10
ENSG00000136696	0	0	0	0	IL36B
ENSG00000201393	0	0	0	0	RF00056
ENSG00000201392	0	0	0	0	RNU6-1078P
ENSG00000201395	0	0	0	0	RN7SKP257
ENSG00000201394	0	0	0	0	RNA5SP140
ENSG00000201398	0	0	0	0	RF00096
ENSG00000255536	0	0	0	0	AC023078.7
ENSG00000162951	0	0	0	0	LRRTM1
ENSG00000271667	0	0	0	0	AC104408.1
ENSG00000271660	0	0	0	0	Z99497.2
ENSG00000207776	0	0	0	0	MIR551A
ENSG00000268951	0	0	0	0	AL772155.3
ENSG00000207778	0	0	0	0	MIR3591
ENSG00000268957	0	0	0	0	SIGLEC26P
ENSG00000260161	0	0	0	0	MTCYBP28
ENSG00000201028	0	0	0	0	RNU6-151P
ENSG00000276240	0	0	0	0	OR4E1
ENSG00000201025	0	0	0	0	SNORD74B
ENSG00000201027	0	0	0	0	RN7SKP107
ENSG00000201026	0	0	0	0	RF00019
ENSG00000201021	0	0	0	0	RNU6-743P
ENSG00000201023	0	0	0	0	RNY3P11
ENSG00000278783	0	0	0	0	MIR6071
ENSG00000278785	0	0	0	0	RF00017
ENSG00000241082	0	0	0	0	RN7SL259P
ENSG00000276362	0	0	0	0	AC010087.1
ENSG00000279788	0	0	0	0	CU638689.3
ENSG00000276365	0	0	0	0	MIR145
ENSG00000276366	0	0	0	0	RF00012
ENSG00000279782	0	0	0	0	PPIAL4F
ENSG00000233755	0	0	0	0	AL050344.1
ENSG00000233752	0	0	0	0	AC009414.1
ENSG00000233751	0	0	0	0	AC104772.2
ENSG00000224532	0	0	0	0	AL136361.1
ENSG00000278438	0	0	0	0	MIR7849
ENSG00000224536	0	0	0	0	AC096677.1
ENSG00000224537	0	0	0	0	MEP1AP4
ENSG00000224535	0	0	0	0	AC092803.1
ENSG00000232085	0	0	0	0	AL606534.3
ENSG00000232084	0	0	0	0	LINC01104
ENSG00000232087	0	0	0	0	HCFC2P1
ENSG00000278431	0	0	0	0	AC243547.2
ENSG00000232081	0	0	0	0	LARGE-IT1
ENSG00000232080	0	0	0	0	AL662789.1
ENSG00000034239	0	0	0	0	EFCAB1
ENSG00000229880	0	0	0	0	IMMTP1
ENSG00000235361	0	0	0	0	AC016292.1
ENSG00000235368	0	0	0	0	SAPCD2P2
ENSG00000267292	0	0	0	0	AP001542.2
ENSG00000144010	0	0	0	0	TRIM43B
ENSG00000144015	0	0	0	0	TRIM43
ENSG00000206552	0	0	0	0	KRBOX1-AS1
ENSG00000199920	0	0	0	0	RNU4-44P
ENSG00000270209	0	0	0	0	AL035411.2
ENSG00000270204	0	0	0	0	AC020549.2
ENSG00000270207	0	0	0	0	AC068313.1
ENSG00000270200	0	0	0	0	AC005229.3
ENSG00000270202	0	0	0	0	AP003973.1
ENSG00000269779	0	0	0	0	AC010329.2
ENSG00000269776	0	0	0	0	DPPA5P1
ENSG00000277968	0	0	0	0	RF02038
ENSG00000130037	0	0	0	0	KCNA5
ENSG00000277965	0	0	0	0	RF00017
ENSG00000265606	0	0	0	0	MIR4695
ENSG00000277967	0	0	0	0	RF02217
ENSG00000145945	0	0	0	0	FAM50B
ENSG00000263674	0	0	0	0	AC026620.1
ENSG00000234015	0	0	0	0	LINC02530
ENSG00000231062	0	0	0	0	AC103563.2
ENSG00000231061	0	0	0	0	LINC00395
ENSG00000283614	0	0	0	0	MIR7973-2
ENSG00000261446	0	0	0	0	LINC00559
ENSG00000237254	0	0	0	0	TRBV30
ENSG00000274432	0	0	0	0	RF00004
ENSG00000274430	0	0	0	0	RF02124
ENSG00000231069	0	0	0	0	BX842568.3
ENSG00000232710	0	0	0	0	AC254562.2
ENSG00000283618	0	0	0	0	RF01699
ENSG00000284772	0	0	0	0	AC011330.3
ENSG00000265618	0	0	0	0	AC002094.2
ENSG00000284779	0	0	0	0	IGF2
ENSG00000180708	0	0	0	0	OR10K2
ENSG00000263529	0	0	0	0	RN7SL122P
ENSG00000263520	0	0	0	0	LINC02563
ENSG00000263526	0	0	0	0	MIR378G
ENSG00000240179	0	0	0	0	RPL26P3
ENSG00000230709	0	0	0	0	AC104024.1
ENSG00000231442	0	0	0	0	LARP1BP1
ENSG00000166589	0	0	0	0	CDH16
ENSG00000213917	0	0	0	0	RPL5P8
ENSG00000278847	0	0	0	0	AC006157.1
ENSG00000124939	0	0	0	0	SCGB2A1
ENSG00000231447	0	0	0	0	AC244102.1
ENSG00000284473	0	0	0	0	MIR4720
ENSG00000220948	0	0	0	0	TRIM51GP
ENSG00000279860	0	0	0	0	AC008568.2
ENSG00000221017	0	0	0	0	MIR1323
ENSG00000221015	0	0	0	0	RNU6ATAC29P
ENSG00000234958	0	0	0	0	FABP5P13
ENSG00000239035	0	0	0	0	RF01210
ENSG00000179407	0	0	0	0	DNAJB8
ENSG00000236026	0	0	0	0	AC009237.7
ENSG00000236022	0	0	0	0	AC106017.1
ENSG00000238819	0	0	0	0	RF01182
ENSG00000279869	0	0	0	0	AC022418.1
ENSG00000248466	0	0	0	0	AC098827.1
ENSG00000248467	0	0	0	0	AC026719.2
ENSG00000248464	0	0	0	0	FGF10-AS1
ENSG00000248462	0	0	0	0	NENFP3
ENSG00000248461	0	0	0	0	LINC02119
ENSG00000254508	0	0	0	0	FBXO3-AS1
ENSG00000248469	0	0	0	0	AC139491.1
ENSG00000258519	0	0	0	0	AL121579.1
ENSG00000207562	0	0	0	0	MIR34C
ENSG00000241598	0	0	0	0	KRTAP5-4
ENSG00000278531	0	0	0	0	AL512324.3
ENSG00000199801	0	0	0	0	RF00019
ENSG00000215547	0	0	0	0	DEFB115
ENSG00000215546	0	0	0	0	DKKL1P1
ENSG00000215545	0	0	0	0	DEFB116
ENSG00000259572	0	0	0	0	LINC01491
ENSG00000259573	0	0	0	0	NMNAT1P5
ENSG00000259571	0	0	0	0	BLID
ENSG00000259579	0	0	0	0	AC087762.1
ENSG00000258220	0	0	0	0	LINC02424
ENSG00000258223	0	0	0	0	PRSS58
ENSG00000258225	0	0	0	0	AC073571.1
ENSG00000258224	0	0	0	0	AC090049.2
ENSG00000261365	0	0	0	0	AC138749.4
ENSG00000222099	0	0	0	0	RN7SKP32
ENSG00000222092	0	0	0	0	RNU6-908P
ENSG00000222095	0	0	0	0	RF00181
ENSG00000223321	0	0	0	0	RN7SKP293
ENSG00000223327	0	0	0	0	RNU2-71P
ENSG00000260172	0	0	0	0	LINC01413
ENSG00000260170	0	0	0	0	AC090527.2
ENSG00000260171	0	0	0	0	AC008269.2
ENSG00000239075	0	0	0	0	RNU6-274P
ENSG00000260174	0	0	0	0	AC111152.3
ENSG00000239079	0	0	0	0	RF01210
ENSG00000239078	0	0	0	0	RNU7-55P
ENSG00000264313	0	0	0	0	RN7SL644P
ENSG00000264311	0	0	0	0	CCDC58P1
ENSG00000234842	0	0	0	0	MTCO2P16
ENSG00000238176	0	0	0	0	AL390061.1
ENSG00000261607	0	0	0	0	AC140658.3
ENSG00000234848	0	0	0	0	AC008758.2
ENSG00000264622	0	0	0	0	AC022903.1
ENSG00000239389	0	0	0	0	PCDHA13
ENSG00000239383	0	0	0	0	AC108724.1
ENSG00000236574	0	0	0	0	AC092634.6
ENSG00000239381	0	0	0	0	AC125613.1
ENSG00000236571	0	0	0	0	AC245102.2
ENSG00000236572	0	0	0	0	AC006369.2
ENSG00000217566	0	0	0	0	TDGF1P4
ENSG00000234387	0	0	0	0	AC073188.5
ENSG00000218792	0	0	0	0	HSPD1P16
ENSG00000256019	0	0	0	0	TAS2R63P
ENSG00000213673	0	0	0	0	SLC25A5P3
ENSG00000213671	0	0	0	0	OLA1P2
ENSG00000222636	0	0	0	0	RN7SKP54
ENSG00000222630	0	0	0	0	RN7SKP131
ENSG00000258262	0	0	0	0	AC063949.1
ENSG00000224679	0	0	0	0	MED15P4
ENSG00000224678	0	0	0	0	GAPDHP46
ENSG00000224671	0	0	0	0	AC105940.1
ENSG00000224670	0	0	0	0	AC068135.1
ENSG00000224672	0	0	0	0	RPL17P10
ENSG00000224674	0	0	0	0	EIF3EP2
ENSG00000238380	0	0	0	0	RNU7-165P
ENSG00000238382	0	0	0	0	RNU6-1211P
ENSG00000238387	0	0	0	0	RF01210
ENSG00000255976	0	0	0	0	RAB11AP2
ENSG00000181273	0	0	0	0	OR5AK2
ENSG00000207568	0	0	0	0	MIR203A
ENSG00000197364	0	0	0	0	S100A7L2
ENSG00000253232	0	0	0	0	AC091144.1
ENSG00000151577	0	0	0	0	DRD3
ENSG00000235009	0	0	0	0	LINC01883
ENSG00000235005	0	0	0	0	AL450468.1
ENSG00000238031	0	0	0	0	AC090505.2
ENSG00000238037	0	0	0	0	OOSP1P1
ENSG00000280443	0	0	0	0	AL136313.1
ENSG00000280444	0	0	0	0	AC073592.10
ENSG00000280445	0	0	0	0	AL049536.1
ENSG00000280446	0	0	0	0	AL607033.1
ENSG00000234726	0	0	0	0	AC245060.3
ENSG00000282358	0	0	0	0	AC073488.8
ENSG00000207839	0	0	0	0	MIR33B
ENSG00000252903	0	0	0	0	RNU6-894P
ENSG00000266222	0	0	0	0	AC036222.2
ENSG00000252904	0	0	0	0	RF00598
ENSG00000252905	0	0	0	0	RNA5SP330
ENSG00000197984	0	0	0	0	OR51A8P
ENSG00000252908	0	0	0	0	RNU6-1003P
ENSG00000252909	0	0	0	0	RNU6-201P
ENSG00000101981	0	0	0	0	F9
ENSG00000212230	0	0	0	0	RNU6-747P
ENSG00000253487	0	0	0	0	IGKV2-36
ENSG00000212238	0	0	0	0	RNA5SP244
ENSG00000235385	0	0	0	0	LINC02154
ENSG00000253481	0	0	0	0	IGKV1OR22-1
ENSG00000253482	0	0	0	0	IGHVII-26-2
ENSG00000249406	0	0	0	0	AC015909.1
ENSG00000215957	0	0	0	0	MIR300
ENSG00000215952	0	0	0	0	MIR921
ENSG00000224008	0	0	0	0	LINC01441
ENSG00000252985	0	0	0	0	RF00108
ENSG00000203434	0	0	0	0	AL353740.1
ENSG00000258416	0	0	0	0	AF123462.1
ENSG00000225078	0	0	0	0	AL365338.1
ENSG00000225079	0	0	0	0	FTH1P22
ENSG00000269288	0	0	0	0	AC092070.3
ENSG00000281710	0	0	0	0	RF00012
ENSG00000226522	0	0	0	0	AC004994.1
ENSG00000226521	0	0	0	0	AC087499.2
ENSG00000221750	0	0	0	0	RF00614
ENSG00000221753	0	0	0	0	MIR1273A
ENSG00000221754	0	0	0	0	MIR1260A
ENSG00000226529	0	0	0	0	MTND1P1
ENSG00000283400	0	0	0	0	AL807740.1
ENSG00000283402	0	0	0	0	AC087821.2
ENSG00000283405	0	0	0	0	AL121759.2
ENSG00000183122	0	0	0	0	OR2A3P
ENSG00000055813	0	0	0	0	CCDC85A
ENSG00000283408	0	0	0	0	MIR548A1HG
ENSG00000247810	0	0	0	0	AL136537.1
ENSG00000250416	0	0	0	0	SEC63P2
ENSG00000228586	0	0	0	0	AC005042.2
ENSG00000228585	0	0	0	0	AC073143.1
ENSG00000250413	0	0	0	0	AC005674.1
ENSG00000267177	0	0	0	0	AP002505.1
ENSG00000267175	0	0	0	0	AC105094.2
ENSG00000267173	0	0	0	0	AC245748.1
ENSG00000267172	0	0	0	0	AC022031.1
ENSG00000250418	0	0	0	0	AC093292.1
ENSG00000267170	0	0	0	0	CALM2P1
ENSG00000185985	0	0	0	0	SLITRK2
ENSG00000239805	0	0	0	0	AC007547.2
ENSG00000239808	0	0	0	0	RN7SL255P
ENSG00000235803	0	0	0	0	MTCO2P23
ENSG00000263885	0	0	0	0	MIR3920
ENSG00000263882	0	0	0	0	RN7SL774P
ENSG00000263881	0	0	0	0	MIR4436B2
ENSG00000201628	0	0	0	0	RNU4-7P
ENSG00000201623	0	0	0	0	RNU6-923P
ENSG00000201620	0	0	0	0	RNA5SP51
ENSG00000201627	0	0	0	0	RF00019
ENSG00000199636	0	0	0	0	RF00019
ENSG00000201624	0	0	0	0	RF00019
ENSG00000163554	0	0	0	0	SPTA1
ENSG00000205537	0	0	0	0	AC121338.1
ENSG00000225698	0	0	0	0	IGHV3-72
ENSG00000187589	0	0	0	0	TERF1P2
ENSG00000225690	0	0	0	0	TREML5P
ENSG00000229184	0	0	0	0	ATP5PDP2
ENSG00000229182	0	0	0	0	MRPS16P1
ENSG00000229183	0	0	0	0	PGA4
ENSG00000253295	0	0	0	0	AC022217.2
ENSG00000253294	0	0	0	0	IGHVII-40-1
ENSG00000253297	0	0	0	0	AC008627.1
ENSG00000253291	0	0	0	0	TRBV7-7
ENSG00000259631	0	0	0	0	AC104316.2
ENSG00000259633	0	0	0	0	UBE2Q2P8
ENSG00000278234	0	0	0	0	RF00004
ENSG00000278237	0	0	0	0	RF02155
ENSG00000227694	0	0	0	0	RPL23AP74
ENSG00000227695	0	0	0	0	DNMBP-AS1
ENSG00000227693	0	0	0	0	GSTM3P1
ENSG00000276100	0	0	0	0	RF02189
ENSG00000276101	0	0	0	0	AC027601.4
ENSG00000244540	0	0	0	0	AC087884.1
ENSG00000244545	0	0	0	0	AC092924.1
ENSG00000244544	0	0	0	0	RN7SL446P
ENSG00000229236	0	0	0	0	TTTY10
ENSG00000278478	0	0	0	0	AC006987.4
ENSG00000229232	0	0	0	0	KRT18P53
ENSG00000229233	0	0	0	0	AC011891.1
ENSG00000229231	0	0	0	0	FEM1AP1
ENSG00000229238	0	0	0	0	PPP1R12BP1
ENSG00000229239	0	0	0	0	AL451000.1
ENSG00000244033	0	0	0	0	RN7SL228P
ENSG00000230711	0	0	0	0	CTAGE13P
ENSG00000230710	0	0	0	0	LINC00332
ENSG00000227342	0	0	0	0	LINC00307
ENSG00000227343	0	0	0	0	RPL15P1
ENSG00000227348	0	0	0	0	MTND5P25
ENSG00000227349	0	0	0	0	CEACAMP7
ENSG00000284977	0	0	0	0	AL160272.1
ENSG00000282432	0	0	0	0	AL356095.3
ENSG00000282431	0	0	0	0	TRBD1
ENSG00000224634	0	0	0	0	ZNF736P6Y
ENSG00000251424	0	0	0	0	AC021146.9
ENSG00000251426	0	0	0	0	AC010451.2
ENSG00000251427	0	0	0	0	AC111000.6
ENSG00000254416	0	0	0	0	AP000924.1
ENSG00000251421	0	0	0	0	AC016556.1
ENSG00000263375	0	0	0	0	AC233702.2
ENSG00000251423	0	0	0	0	AC016576.1
ENSG00000196115	0	0	0	0	ADAM5
ENSG00000257141	0	0	0	0	AC126177.2
ENSG00000196119	0	0	0	0	OR8A1
ENSG00000257142	0	0	0	0	AL512310.1
ENSG00000257146	0	0	0	0	AC079905.2
ENSG00000256814	0	0	0	0	AC122688.2
ENSG00000238344	0	0	0	0	SNORD126
ENSG00000256817	0	0	0	0	TPT1P12
ENSG00000256810	0	0	0	0	AC078925.1
ENSG00000232905	0	0	0	0	AL162393.1
ENSG00000254665	0	0	0	0	AC091053.1
ENSG00000235595	0	0	0	0	GAPDHP23
ENSG00000278331	0	0	0	0	RNU6-156P
ENSG00000213181	0	0	0	0	OR10N1P
ENSG00000237464	0	0	0	0	AL031663.2
ENSG00000254664	0	0	0	0	AC103681.2
ENSG00000231264	0	0	0	0	ARAFP1
ENSG00000231265	0	0	0	0	TRERNA1
ENSG00000231266	0	0	0	0	AC010745.3
ENSG00000285006	0	0	0	0	AC005280.3
ENSG00000207838	0	0	0	0	MIR517C
ENSG00000283386	0	0	0	0	MIR4659B
ENSG00000227050	0	0	0	0	AL512288.1
ENSG00000284176	0	0	0	0	MIR5090
ENSG00000283385	0	0	0	0	MIR4524A
ENSG00000283383	0	0	0	0	AC108477.1
ENSG00000283380	0	0	0	0	AL807742.1
ENSG00000284173	0	0	0	0	MIR6513
ENSG00000283389	0	0	0	0	RF00017
ENSG00000242430	0	0	0	0	RN7SL274P
ENSG00000197647	0	0	0	0	ZNF433
ENSG00000197646	0	0	0	0	PDCD1LG2
ENSG00000197644	0	0	0	0	AC106870.1
ENSG00000242436	0	0	0	0	RN7SL789P
ENSG00000199971	0	0	0	0	RNU6-797P
ENSG00000199970	0	0	0	0	SNORD115-3
ENSG00000199975	0	0	0	0	RN7SKP243
ENSG00000255433	0	0	0	0	AP001803.2
ENSG00000255432	0	0	0	0	AP001458.2
ENSG00000255431	0	0	0	0	OR5B19P
ENSG00000207116	0	0	0	0	RNU6-31P
ENSG00000207115	0	0	0	0	RNU6-364P
ENSG00000207114	0	0	0	0	RNU6-348P
ENSG00000207118	0	0	0	0	SNORD14D
ENSG00000267471	0	0	0	0	AC005771.1
ENSG00000243124	0	0	0	0	RN7SL643P
ENSG00000243125	0	0	0	0	RN7SL807P
ENSG00000243129	0	0	0	0	AC023790.1
ENSG00000183918	0	0	0	0	SH2D1A
ENSG00000267477	0	0	0	0	AC008481.3
ENSG00000240471	0	0	0	0	PHBP8
ENSG00000240470	0	0	0	0	RN7SL346P
ENSG00000240474	0	0	0	0	RN7SL116P
ENSG00000214344	0	0	0	0	OR4F13P
ENSG00000240478	0	0	0	0	AC012081.1
ENSG00000279907	0	0	0	0	AC018695.7
ENSG00000205636	0	0	0	0	LINC00583
ENSG00000276500	0	0	0	0	BMS1P14
ENSG00000276502	0	0	0	0	AL354718.2
ENSG00000276507	0	0	0	0	AC068944.2
ENSG00000200494	0	0	0	0	RF00019
ENSG00000199396	0	0	0	0	RNA5S5
ENSG00000199395	0	0	0	0	RNA5SP93
ENSG00000150269	0	0	0	0	OR5M9
ENSG00000199390	0	0	0	0	SNORD114-7
ENSG00000268593	0	0	0	0	AC008749.1
ENSG00000230605	0	0	0	0	MTCYBP6
ENSG00000230607	0	0	0	0	AC005722.1
ENSG00000230601	0	0	0	0	TEX48
ENSG00000230600	0	0	0	0	AC073188.3
ENSG00000230603	0	0	0	0	AC011753.1
